,path,date,category,FOV,sample,roin,label,iter,left_bgd,right_bgd,ratio_bgd,sigma_bgd,left_width,right_width
571,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan\serie\process\crystals\roi2.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan\serie,38,2,tilt,0.0,0.205103479321199,0.25352129909519694,1.236065326313524,1.3265748745817327,2.1972486250770036,3.5322300675464233
572,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan30\serie30\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan30\serie30,39,1,tilt,30.0,0.8969689404162761,0.7118337527979197,0.7935991099843027,0.9128326149786782,1.6891851244808733,3.5322300675464233
573,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan30\serie30\process\crystals\roi2.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan30\serie30,39,2,tilt,30.0,0.847487379806134,0.6494146075789002,0.7662823341716974,0.9050564368078808,1.6794007588911404,3.5322300675463967
574,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan45\serie45\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan45\serie45,40,1,tilt,45.0,0.8531312688971976,0.8490968602375281,0.9952710575655203,0.8763373755964003,1.7337972837226912,2.4118433535349784
575,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan45\serie45\process\crystals\roi2.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan45\serie45,40,2,tilt,45.0,0.8379391087381559,0.7622766325446078,0.9097040877976355,0.8454134278106723,1.7023465071374058,2.802885803617381
576,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan60\serie60\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan60\serie60,41,1,tilt,60.0,1.0540282049845586,1.0747993426856446,1.0197064344225877,0.801656815134342,1.9060786934025646,2.7884338530771413
577,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan60\serie60\process\crystals\roi2.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\Escan60\serie60,41,2,tilt,60.0,0.9592666363714721,0.9702700274193958,1.0114706283224288,0.7108139839193492,1.7550624576460712,2.359996551657583
578,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie5\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie5,42,1,raddam,5.0,0.8248859181297936,0.5937976681025405,0.7198542914259182,0.7593786836321463,1.6768566882702667,3.5322300675464233
579,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie7\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie7,43,1,raddam,7.0,1.032013881834238,0.7852929571045645,0.7609325522916738,0.7241158281806224,1.9834269026448437,2.810782932328929
580,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie8\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie8,44,1,raddam,8.0,1.0947031997070333,0.8838777862237627,0.8074131750599686,0.7025102807387604,2.0863151253234937,2.1625657644615695
581,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie2\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie2,45,1,raddam,2.0,0.5390321835940576,0.5402608578833236,1.0022794080328816,0.8655092031668682,1.5728729669090535,2.3718377714265753
582,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie4\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie4,46,1,raddam,4.0,0.777026156057427,0.6136370248971678,0.7897250563748285,0.7988973831542426,1.6867323247080326,3.337067344972256
583,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie3\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie3,47,1,raddam,3.0,0.6016948124119849,0.5154623997709354,0.8566841347769416,0.7661582022874858,1.502699776034787,2.599524353179777
584,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie10\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie10,48,1,raddam,10.0,1.1488811083380563,1.0165499682716335,0.8848173765709753,0.6889470109802861,2.2628828409074133,1.9652018340015809
585,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie9\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie9,49,1,raddam,9.0,1.0791959734516108,0.9177545687579289,0.8504058496647823,0.6043822022327214,1.9555596731569505,1.8644992134019274
586,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie1\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie1,50,1,raddam,1.0,0.5422708731056496,0.53879647544257,0.993592874271153,0.8679050322597757,1.6690577633157895,2.517249540599316
587,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie6\process\crystals\roi1.txt,2022-12-06,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA Oct 2022\20221206\RadDam\serie6,51,1,raddam,6.0,0.9561143453113106,0.6972475623489823,0.7292512300105263,0.7191291270041027,1.7737399014055184,3.1316460343698176
588,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\crystals\roi1.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,1,tilt,0.0,0.014552528674839249,0.01531354288701059,1.0522942939454298,0.27122842284276216,0.5947855413523557,0.8922170932754342
589,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\crystals\roi2.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,2,tilt,0.0,0.027399532939448912,0.033233563744140826,1.212924461799576,0.2549442984926329,0.8657301906879618,1.0115636453474632
590,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\crystals\roi3.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,3,tilt,0.0,0.0416410625326544,0.0562085817333878,1.3498354344178836,0.38044533094410093,1.1611987294224262,3.532230067544537
591,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\crystals\roi4.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,4,tilt,0.0,0.018443998278233065,0.024191275764917086,1.3116069194967748,0.2935538336193031,1.114503392345842,1.8699098685621152
592,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\vesicles\roi1.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,1,tilt,0.0,0.04848439165240487,0.058409075220376805,1.20469852729357,0.041742506854305306,1.4549237978970007,2.2835182503551965
593,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\vesicles\roi2.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,2,tilt,0.0,0.009637234334314626,0.03890307909151136,4.036747239090357,0.029955740835225786,1.0328512772778091,0.9431857388612807
594,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\vesicles\roi3.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,3,tilt,0.0,0.03750597290552349,0.06705505871954104,1.787850134922533,0.10283352512625649,3.5322300675327343,1.4840615718225536
595,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF\process\vesicles\roi4.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_0deg\serie_0deg_OF,52,4,tilt,0.0,0.023939982180512853,0.06039076898102819,2.5225903898201842,0.07504345615044816,3.5322300675464233,1.3023312167675751
596,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\roi1.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg,53,1,tilt,10.0,0.4100528878188757,0.35896940329504146,0.8754222051805222,0.6343294806955397,1.1594355788235806,2.149591923972541
597,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\roi2.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg,53,2,tilt,10.0,0.8061582303913293,0.5211999997951122,0.6465232012108948,1.4342552415222602,1.1545606998662552,3.5322300675464233
598,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\roi3.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg,53,3,tilt,10.0,0.3146629888356942,0.1911290756792352,0.6074088229646735,0.7409562484785867,1.0264004676928926,1.5377525270022638
599,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\crystals\roi1.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,1,tilt,10.0,0.4100528878188757,0.35896940329504146,0.8754222051805222,0.6343294806955397,1.1594355788235806,2.149591923972541
600,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\crystals\roi2.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,2,tilt,10.0,0.8061582303913293,0.5211999997951122,0.6465232012108948,1.4342552415222602,1.1545606998662552,3.5322300675464233
601,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\crystals\roi3.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,3,tilt,10.0,0.3146629888356942,0.1911290756792352,0.6074088229646735,0.7409562484785867,1.0264004676928926,1.5377525270022638
602,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\crystals\roi4.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,4,tilt,10.0,2.4879012819916166,3.0698648231189107,1.233917456990665,5.215390902392581,,
603,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\vesicles\roi1.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,1,tilt,10.0,0.12408011441403066,0.1257102908886617,1.0131380961593206,0.10841036714423913,1.2975241496674874,2.270247662904192
604,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\vesicles\roi2.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,2,tilt,10.0,0.10429473692807989,0.10570388244850637,1.013511185338127,0.20759244239727104,1.0179553572164488,1.8859939412356772
605,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\vesicles\roi3.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,3,tilt,10.0,0.12890386251031483,0.1507134343959381,1.169192539780397,0.18158602925864176,1.2008282917739124,1.8595208728822936
606,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF\process\vesicles\roi4.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_10deg\serie_OF,54,4,tilt,10.0,0.1452202440254895,0.14794801760902798,1.0187837005910807,0.21639902820317203,1.0173247422812888,1.6870440292535085
607,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\crystals\roi1.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,1,tilt,20.0,0.48187197204159105,0.43538577706467163,0.9035299878929104,0.6517248410246521,1.2189243683469173,1.8910432107310249
608,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\crystals\roi2.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,2,tilt,20.0,0.5196845820478593,0.5130628319749125,0.9872581363740806,0.6780082205571484,1.2914327216949761,1.9386252967733617
609,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\crystals\roi3.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,3,tilt,20.0,0.2885640706755306,0.21150412903226656,0.7329537892126828,0.6392608531685205,1.0446517404918259,1.3834557834821057
610,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\crystals\roi4.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,4,tilt,20.0,1.3203591519150106,1.252563037814887,0.948653278161632,2.742710805002863,,
611,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\crystals\roi5.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,5,tilt,20.0,0.6108953189026606,0.5712838237192969,0.9351582931515713,0.8670811905669773,1.2500314513768194,1.9981604540878355
612,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\vesicles\roi1.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,1,tilt,20.0,0.1568546822565271,0.16891172798466836,1.076867617559689,0.22063823356405676,1.1722758485446112,2.1891925851666993
613,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\vesicles\roi2.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,2,tilt,20.0,0.18595055074846223,0.2152219272072824,1.157414841424245,0.45530325338018174,1.515372888127385,3.1999357911637376
614,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\vesicles\roi3.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,3,tilt,20.0,0.11538043209170279,0.12179717370322707,1.055613776922107,0.1941472800487002,0.9654617738459503,2.199320694160659
615,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF\process\vesicles\roi4.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_20deg\serie_OF,55,4,tilt,20.0,0.1300767787616096,0.12569495619212678,0.9663135679465636,-0.044329128770411064,2.4033566048351998,1.7854098303814745
616,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\crystals\roi1.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,1,tilt,30.0,0.5475757864990607,0.5540579913474637,1.0118380049085938,0.4969148176908039,1.2418311676461762,1.6227396052965293
617,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\crystals\roi2.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,2,tilt,30.0,0.5944113767107899,0.6097131713300772,1.0257427687605185,0.488279168343814,1.2444092689680324,1.7126024631668457
618,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\crystals\roi3.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,3,tilt,30.0,0.4221117854645021,0.4463418643136734,1.0574020429742512,0.7291456147477272,1.2134395543494212,1.7704531958307104
619,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\crystals\roi4.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,4,tilt,30.0,0.8311664066390747,0.812252410854903,0.9772440324427296,0.8379270454675701,1.26156914289733,1.8973044715567076
620,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\crystals\roi5.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,5,tilt,30.0,1.0934054026034072,1.1211641366828082,1.0253874125857685,2.1120390379977465,,
621,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\vesicles\roi1.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,1,tilt,30.0,0.13031152216555764,0.1449082232189064,1.1120138941727962,0.23311956804349276,1.2343814137891103,2.10572714947201
622,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\vesicles\roi2.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,2,tilt,30.0,0.19248563066890356,0.23695423067185017,1.2310229592121475,0.42511901275013386,1.3865234292925719,3.202778472334499
623,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\vesicles\roi3.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,3,tilt,30.0,0.12203300398734185,0.08902266648226576,0.7294966408554512,0.07360602800398774,1.0134816076529118,1.766075799931296
624,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF\process\vesicles\roi4.txt,2023-05-24,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_30deg\serie_OF,56,4,tilt,30.0,0.1290408199329972,0.155281872977871,1.2033546676043994,0.2569717485575399,1.3113820062313617,3.252067170521849
625,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_40deg\serie_OF\process\crystals\roi1.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_40deg\serie_OF,57,1,tilt,40.0,0.6955669487303723,0.7540417054607254,1.0840677620422992,0.5914330766096281,1.3369861508084897,1.8038889331963461
626,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_40deg\serie_OF\process\crystals\roi2.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_40deg\serie_OF,57,2,tilt,40.0,0.7162753373561677,0.7796045831164933,1.0884146674574602,0.5361327128179337,1.3070844949316163,1.7935964962935316
627,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_40deg\serie_OF\process\crystals\roi3.txt,2023-05-24,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230524\ALBA25_G4_72hpf\tilting\Escan_40deg\serie_OF,57,3,tilt,40.0,1.0246026898598026,1.1209282078436047,1.0940125562201894,0.9209090026655843,,
